diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	2	Completed	https://clinicaltrials.gov/study/NCT00398983,https://clinicaltrials.gov/study/NCT01546038,https://clinicaltrials.gov/study/NCT02472145,https://clinicaltrials.gov/study/NCT00414310,https://clinicaltrials.gov/study/NCT00778375,https://clinicaltrials.gov/study/NCT00866073,https://clinicaltrials.gov/study/NCT02073838,https://clinicaltrials.gov/study/NCT04476199,https://clinicaltrials.gov/study/NCT01420926,https://clinicaltrials.gov/study/NCT00882102,https://clinicaltrials.gov/study/NCT02252107,https://clinicaltrials.gov/study/NCT00358644,https://clinicaltrials.gov/study/NCT00968071,https://clinicaltrials.gov/study/NCT00760084,https://clinicaltrials.gov/study/NCT01687400,https://clinicaltrials.gov/study/NCT00867672,https://clinicaltrials.gov/study/NCT01829503
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	2	Not yet recruiting	https://clinicaltrials.gov/study/NCT04353479
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	2	Recruiting	https://clinicaltrials.gov/study/NCT05184842,https://clinicaltrials.gov/study/NCT04763928,https://clinicaltrials.gov/study/NCT04746235,https://clinicaltrials.gov/study/NCT04752527,https://clinicaltrials.gov/study/NCT04905810,https://clinicaltrials.gov/study/NCT02781883,https://clinicaltrials.gov/study/NCT05799079,https://clinicaltrials.gov/study/NCT03793517,https://clinicaltrials.gov/study/NCT06379360,https://clinicaltrials.gov/study/NCT06429098,https://clinicaltrials.gov/study/NCT03530085,https://clinicaltrials.gov/study/NCT06351306,https://clinicaltrials.gov/study/NCT00801489,https://clinicaltrials.gov/study/NCT03256071
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03836209,https://clinicaltrials.gov/study/NCT03092674
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	2	Recruiting	https://clinicaltrials.gov/study/NCT05184842,https://clinicaltrials.gov/study/NCT06379360,https://clinicaltrials.gov/study/NCT00801489,https://clinicaltrials.gov/study/NCT04905810,https://clinicaltrials.gov/study/NCT04763928,https://clinicaltrials.gov/study/NCT03793517,https://clinicaltrials.gov/study/NCT06351306,https://clinicaltrials.gov/study/NCT03256071,https://clinicaltrials.gov/study/NCT05799079,https://clinicaltrials.gov/study/NCT03530085,https://clinicaltrials.gov/study/NCT02781883,https://clinicaltrials.gov/study/NCT04752527,https://clinicaltrials.gov/study/NCT04746235,https://clinicaltrials.gov/study/NCT06429098
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03092674,https://clinicaltrials.gov/study/NCT03836209
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03836209,https://clinicaltrials.gov/study/NCT03092674
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	2	Terminated	https://clinicaltrials.gov/study/NCT03063203,https://clinicaltrials.gov/study/NCT02532010,https://clinicaltrials.gov/study/NCT01177540,https://clinicaltrials.gov/study/NCT04051996
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03836209,https://clinicaltrials.gov/study/NCT03092674
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 1 inhibitor		DNMT1	DNA methyltransferase 1	2	Unknown status	https://clinicaltrials.gov/study/NCT03080766,https://clinicaltrials.gov/study/NCT01809392,https://clinicaltrials.gov/study/NCT02272478,https://clinicaltrials.gov/study/NCT03381781,https://clinicaltrials.gov/study/NCT03356080
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Vascular endothelial growth factor receptor 2 inhibitor		KDR	kinase insert domain receptor	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03092674,https://clinicaltrials.gov/study/NCT03836209
EFO_0000222	acute myeloid leukemia	CHEMBL1201129	DECITABINE	Small molecule	DNA (cytosine-5)-methyltransferase 3A inhibitor		DNMT3A	DNA methyltransferase 3 alpha	2	Withdrawn	https://clinicaltrials.gov/study/NCT00943553
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03836209,https://clinicaltrials.gov/study/NCT03092674
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03092674,https://clinicaltrials.gov/study/NCT03836209
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03836209,https://clinicaltrials.gov/study/NCT03092674
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03836209,https://clinicaltrials.gov/study/NCT03092674
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03092674,https://clinicaltrials.gov/study/NCT03836209
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	2	Completed	https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT03280030
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	2	Completed	https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT03280030
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	2	Completed	https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT03280030,https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT01477606
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	2	Completed	https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT03280030,https://clinicaltrials.gov/study/NCT01830361
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	2	Completed	https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT03280030,https://clinicaltrials.gov/study/NCT01883362
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	2	Completed	https://clinicaltrials.gov/study/NCT03280030,https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT01477606
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCA	protein kinase C alpha	2	Completed	https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT03280030,https://clinicaltrials.gov/study/NCT01830361
EFO_0000222	acute myeloid leukemia	CHEMBL1201182	TEMSIROLIMUS	Small molecule	FK506-binding protein 1A inhibitor		FKBP1A	FKBP prolyl isomerase 1A	2	Completed	https://clinicaltrials.gov/study/NCT01611116
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	2	Completed	https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT03280030
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	2	Completed	https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT03280030,https://clinicaltrials.gov/study/NCT01830361
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	2	Completed	https://clinicaltrials.gov/study/NCT01883362,https://clinicaltrials.gov/study/NCT01477606,https://clinicaltrials.gov/study/NCT01830361,https://clinicaltrials.gov/study/NCT03280030
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	2	Recruiting	https://clinicaltrials.gov/study/NCT03591510,https://clinicaltrials.gov/study/NCT02115295
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	2	Recruiting	https://clinicaltrials.gov/study/NCT02115295,https://clinicaltrials.gov/study/NCT03591510
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	2	Recruiting	https://clinicaltrials.gov/study/NCT03591510,https://clinicaltrials.gov/study/NCT02115295
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCG	protein kinase C gamma	2	Recruiting	https://clinicaltrials.gov/study/NCT03591510,https://clinicaltrials.gov/study/NCT02115295
EFO_0000222	acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RB	interleukin 2 receptor subunit beta	2	Terminated	https://clinicaltrials.gov/study/NCT01106950,https://clinicaltrials.gov/study/NCT01289678,https://clinicaltrials.gov/study/NCT01464359
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	2	Recruiting	https://clinicaltrials.gov/study/NCT03591510,https://clinicaltrials.gov/study/NCT02115295
EFO_0000222	acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RA	interleukin 2 receptor subunit alpha	2	Terminated	https://clinicaltrials.gov/study/NCT01106950,https://clinicaltrials.gov/study/NCT01289678,https://clinicaltrials.gov/study/NCT01464359
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	2	Recruiting	https://clinicaltrials.gov/study/NCT02115295,https://clinicaltrials.gov/study/NCT03591510
EFO_0000222	acute myeloid leukemia	CHEMBL1201438	ALDESLEUKIN	Protein	Interleukin-2 receptor agonist		IL2RB	interleukin 2 receptor subunit beta	2	Withdrawn	https://clinicaltrials.gov/study/NCT04354025,https://clinicaltrials.gov/study/NCT01639456
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	2	Recruiting	https://clinicaltrials.gov/study/NCT02115295,https://clinicaltrials.gov/study/NCT03591510
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	2	Recruiting	https://clinicaltrials.gov/study/NCT02115295,https://clinicaltrials.gov/study/NCT03591510
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRB	platelet derived growth factor receptor beta	2	Terminated	https://clinicaltrials.gov/study/NCT03951961
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Stem cell growth factor receptor inhibitor		KIT	KIT proto-oncogene, receptor tyrosine kinase	2	Terminated	https://clinicaltrials.gov/study/NCT03951961
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCI	protein kinase C iota	2	Terminated	https://clinicaltrials.gov/study/NCT03951961
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	2	Terminated	https://clinicaltrials.gov/study/NCT03951961
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCB	protein kinase C beta	2	Terminated	https://clinicaltrials.gov/study/NCT03951961
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCE	protein kinase C epsilon	2	Terminated	https://clinicaltrials.gov/study/NCT03951961
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCH	protein kinase C eta	2	Withdrawn	https://clinicaltrials.gov/study/NCT03207334,https://clinicaltrials.gov/study/NCT02723435
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCQ	protein kinase C theta	2	Withdrawn	https://clinicaltrials.gov/study/NCT03207334,https://clinicaltrials.gov/study/NCT02723435
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCZ	protein kinase C zeta	2	Withdrawn	https://clinicaltrials.gov/study/NCT02723435,https://clinicaltrials.gov/study/NCT03207334
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD3	protein kinase D3	2	Withdrawn	https://clinicaltrials.gov/study/NCT03207334,https://clinicaltrials.gov/study/NCT02723435
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Tyrosine-protein kinase receptor FLT3 inhibitor		FLT3	fms related receptor tyrosine kinase 3	2	Withdrawn	https://clinicaltrials.gov/study/NCT02723435,https://clinicaltrials.gov/study/NCT03207334
EFO_0000222	acute myeloid leukemia	CHEMBL1201506	GEMTUZUMAB OZOGAMICIN	Antibody drug conjugate	Myeloid cell surface antigen CD33 binding agent	Binding agent	CD33	CD33 molecule	2	Not yet recruiting	https://clinicaltrials.gov/study/NCT05904106
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Platelet-derived growth factor receptor inhibitor		PDGFRA	platelet derived growth factor receptor alpha	2	Withdrawn	https://clinicaltrials.gov/study/NCT03207334,https://clinicaltrials.gov/study/NCT02723435
EFO_0000222	acute myeloid leukemia	CHEMBL1201506	GEMTUZUMAB OZOGAMICIN	Antibody drug conjugate	Myeloid cell surface antigen CD33 binding agent	Binding agent	CD33	CD33 molecule	2	Terminated	https://clinicaltrials.gov/study/NCT04326439,https://clinicaltrials.gov/study/NCT00798213
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKCD	protein kinase C delta	2	Withdrawn	https://clinicaltrials.gov/study/NCT02723435,https://clinicaltrials.gov/study/NCT03207334
EFO_0000222	acute myeloid leukemia	CHEMBL608533	MIDOSTAURIN	Small molecule	Protein kinase C (PKC) inhibitor		PRKD1	protein kinase D1	2	Withdrawn	https://clinicaltrials.gov/study/NCT03207334,https://clinicaltrials.gov/study/NCT02723435
EFO_0000222	acute myeloid leukemia	CHEMBL1201550	DENILEUKIN DIFTITOX	Protein	Interleukin-2 receptor binding agent		IL2RB	interleukin 2 receptor subunit beta	2	Terminated	https://clinicaltrials.gov/study/NCT01106950
EFO_0000222	acute myeloid leukemia	CHEMBL1201567	FILGRASTIM	Protein	Granulocyte colony stimulating factor receptor agonist		CSF3R	colony stimulating factor 3 receptor	2	Active, not recruiting	https://clinicaltrials.gov/study/NCT03164057
EFO_0000222	acute myeloid leukemia	CHEMBL1201567	FILGRASTIM	Protein	Granulocyte colony stimulating factor receptor agonist		CSF3R	colony stimulating factor 3 receptor	2	Completed	https://clinicaltrials.gov/study/NCT03096782,https://clinicaltrials.gov/study/NCT00070135,https://clinicaltrials.gov/study/NCT02593123,https://clinicaltrials.gov/study/NCT01542944,https://clinicaltrials.gov/study/NCT02282215,https://clinicaltrials.gov/study/NCT01723657,https://clinicaltrials.gov/study/NCT04687098,https://clinicaltrials.gov/study/NCT00469014
EFO_0000222	acute myeloid leukemia	CHEMBL1201567	FILGRASTIM	Protein	Granulocyte colony stimulating factor receptor agonist		CSF3R	colony stimulating factor 3 receptor	2	Recruiting	https://clinicaltrials.gov/study/NCT05603884,https://clinicaltrials.gov/study/NCT03150004,https://clinicaltrials.gov/study/NCT00801489,https://clinicaltrials.gov/study/NCT03181815,https://clinicaltrials.gov/study/NCT02782546
EFO_0000222	acute myeloid leukemia	CHEMBL1201567	FILGRASTIM	Protein	Granulocyte colony stimulating factor receptor agonist		CSF3R	colony stimulating factor 3 receptor	2	Unknown status	https://clinicaltrials.gov/study/NCT00209833,https://clinicaltrials.gov/study/NCT02275663,https://clinicaltrials.gov/study/NCT02427919,https://clinicaltrials.gov/study/NCT03045627,https://clinicaltrials.gov/study/NCT03356080,https://clinicaltrials.gov/study/NCT00559221
EFO_0000222	acute myeloid leukemia	CHEMBL1201568	PEGFILGRASTIM	Protein	Granulocyte colony stimulating factor receptor agonist		CSF3R	colony stimulating factor 3 receptor	2	Completed	https://clinicaltrials.gov/study/NCT00151242
EFO_0000222	acute myeloid leukemia	CHEMBL1201670	SARGRAMOSTIM	Protein	Granulocyte-macrophage colony-stimulating factor receptor agonist		CSF2RA	colony stimulating factor 2 receptor subunit alpha	2	Completed	https://clinicaltrials.gov/study/NCT00488592,https://clinicaltrials.gov/study/NCT02593123,https://clinicaltrials.gov/study/NCT01700673
EFO_0000222	acute myeloid leukemia	CHEMBL1201670	SARGRAMOSTIM	Protein	Granulocyte-macrophage colony-stimulating factor receptor agonist		CSF2RA	colony stimulating factor 2 receptor subunit alpha 	2	Completed	https://clinicaltrials.gov/study/NCT01700673,https://clinicaltrials.gov/study/NCT02593123,https://clinicaltrials.gov/study/NCT00488592
